航空公司 进港航班号 进机位时间 出机位时间 国际国内属性 飞行任务 机型 进出港总人数
CA 1653 2015-7-26 22:35:00 2015-7-27 8:05:00 国内 Y 319 252
CZ 1654 2015-7-26 22:35:00 2015-7-27 8:50:00 国内 Y 320 312
CA 1655 2015-7-26 22:35:00 2015-7-27 7:50:00 国内 Y 73G 268
ZH 1656 2015-7-26 22:40:00 2015-7-27 7:15:00 国内 Y 320 312
CZ 1657 2015-7-26 22:40:00 2015-7-27 9:35:00 国内 Y 738 378
CZ 1658 2015-7-26 22:45:00 2015-7-26 23:35:00 国内 Y 321 362
CZ 1659 2015-7-26 22:45:00 2015-7-27 8:05:00 国内 Y 321 362
CZ 1660 2015-7-26 22:50:00 2015-7-27 8:20:00 国内 Y 738 378
CZ 1661 2015-7-26 22:50:00 2015-7-27 10:00:00 国内 Y 332 606
CZ 1662 2015-7-26 22:55:00 2015-7-27 8:15:00 国内 Y 320 312
CZ 1663 2015-7-26 22:55:00 2015-7-27 7:10:00 国内 Y E90 140
CZ 1664 2015-7-26 23:00:00 2015-7-27 9:20:00 国内 Y 738 378
CZ 1665 2015-7-26 23:00:00 2015-7-27 9:45:00 国际 Y E90 140
FX 1666 2015-7-26 23:00:00 2015-7-27 1:20:00 国际 I M1F 0
ZH 1667 2015-7-26 21:05:00 2015-7-26 22:05:00 国内 Y 320 312
JD 1668 2015-7-26 23:05:00 2015-7-26 23:55:00 国内 Y 320 312
ZH 1669 2015-7-26 23:05:00 2015-7-27 7:35:00 国内 Y 320 312
HU 1670 2015-7-26 23:10:00 2015-7-27 7:00:00 国内 Y 738 378
FD 1671 2015-7-26 23:10:00 2015-7-26 23:55:00 国际 Y 320 312
FM 1672 2015-7-26 23:10:00 2015-7-27 7:50:00 国内 Y 738 378
FX 1673 2015-7-26 23:10:00 2015-7-27 1:35:00 国际 I M1F 0
CZ 1674 2015-7-26 23:15:00 2015-7-27 9:25:00 国内 Y 320 312
HU 1675 2015-7-26 23:15:00 2015-7-27 7:40:00 国内 Y 73G 268
CA 1676 2015-7-26 23:15:00 2015-7-27 7:15:00 国内 Y 73G 268
CZ 1677 2015-7-26 23:20:00 2015-7-27 7:40:00 国内 Y 320 312
AK 1678 2015-7-26 23:20:00 2015-7-27 0:10:00 国际 Y 320 312
CZ 1679 2015-7-26 23:20:00 2015-7-27 10:05:00 国内 Y 738 378
CZ 1680 2015-7-26 23:20:00 2015-7-27 8:25:00 国内 Y 320 312
ZH 1681 2015-7-26 23:25:00 2015-7-27 6:45:00 国内 Y 320 312
CZ 1682 2015-7-26 23:25:00 2015-7-27 13:35:00 国内 Y 321 362
CZ 1683 2015-7-26 23:25:00 2015-7-27 8:10:00 国内 Y E90 140
CZ 1684 2015-7-26 23:30:00 2015-7-27 8:55:00 国内 Y 738 378
FM 1685 2015-7-26 23:30:00 2015-7-27 7:30:00 国内 Y 738 378
ZH 1686 2015-7-26 23:30:00 2015-7-27 9:50:00 国内 Y 738 378
CZ 1687 2015-7-26 23:35:00 2015-7-27 1:40:00 国际 Y 773 730
CZ 1688 2015-7-26 23:35:00 2015-7-27 7:25:00 国内 Y 319 252
CZ 1689 2015-7-26 23:35:00 2015-7-27 8:40:00 国内 Y 738 378
CZ 1690 2015-7-26 23:40:00 2015-7-27 6:50:00 国内 Y 320 312
CZ 1691 2015-7-26 23:45:00 2015-7-27 9:15:00 国内 D 738 378
CZ 1692 2015-7-26 23:45:00 2015-7-27 9:25:00 国内 3 319 252
CZ 1693 2015-7-26 23:45:00 2015-7-27 8:15:00 国内 Y 752 478
CZ 1694 2015-7-26 23:45:00 2015-7-27 8:40:00 国内 Y 319 252
CZ 1695 2015-7-26 23:50:00 2015-7-27 7:05:00 国内 Y 319 252
CZ 1696 2015-7-26 23:50:00 2015-7-27 9:00:00 国内 Y 320 312
CZ 1697 2015-7-26 23:50:00 2015-7-27 7:45:00 国内 Y E90 140
ZH 1698 2015-7-26 23:50:00 2015-7-26 23:10:00 国内 Y 320 312
CZ 1699 2015-7-26 23:55:00 2015-7-27 9:10:00 国际 Y 738 378


